,年份,批次,科类,选科要求,招生人数,最低分,平均分,最高分,最低位次,院校专业与特殊信息,前一所学校最低位次
10015,2024,本科批,物理类,"物理,化学",4.0,479.0,481,483,186482.0,桂林信息科技学院机器人工程,0.0
10012,2024,本科批,物理类,"物理,化学",4.0,479.0,479,479,186482.0,桂林信息科技学院智能制造工程,0.0
10013,2024,本科批,物理类,"物理,化学",6.0,479.0,480,481,186482.0,桂林信息科技学院机械电子工程,0.0
22608,2024,本科批,物理类,"物理,化学",2.0,479.0,481,484,186482.0,西安建筑科技大学华清学院土木工程,0.0
10876,2024,本科批,物理类,"物理,化学",3.0,479.0,-,-,186482.0,河北传媒学院人工智能,0.0
10877,2024,本科批,物理类,"物理,化学",3.0,479.0,-,-,186482.0,河北传媒学院智能工程与创意设计,0.0
22697,2024,本科批,物理类,物理,2.0,479.0,,,186482.0,西安欧亚学院会计学(学费:27500元/学年),0.0
26511,2024,本科批,物理类,物理,30.0,479.0,484,492,186482.0,广州新华学院学前教育,0.0
26512,2024,本科批,物理类,物理,25.0,479.0,484,492,186482.0,广州新华学院经济统计学,0.0
10014,2024,本科批,物理类,"物理,化学",4.0,479.0,482,486,186482.0,桂林信息科技学院电气工程及其自动化,0.0
10009,2024,本科批,物理类,"物理,化学",2.0,479.0,480,481,186482.0,桂林信息科技学院数据科学与大数据技术,0.0
26440,2024,本科批,物理类,物理,23.0,479.0,,,186482.0,广州南方学院公共关系学,0.0
10007,2024,本科批,物理类,物理,2.0,479.0,480,481,186482.0,桂林信息科技学院国际经济与贸易,0.0
18188,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,青岛工学院信息安全,0.0
26501,2024,本科批,物理类,物理,25.0,479.0,484,489,186482.0,广州新华学院市场营销(学费:29980元/学年),0.0
26509,2024,本科批,物理类,物理,10.0,479.0,487,489,186482.0,广州新华学院葡萄牙语,0.0
21378,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,天津仁爱学院土木工程,0.0
18420,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,泉州信息工程学院电子信息工程,0.0
18421,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,泉州信息工程学院人工智能,0.0
14895,2024,本科批,物理类,"物理,化学",3.0,479.0,,,186482.0,江苏师范大学科文学院机器人工程,0.0
2439,2024,本科批,物理类,物理,3.0,479.0,,,186482.0,福建农林大学金山学院旅游管理(中外合作办学)与加拿大圣文森山大学中外合作办学项目，具体培养模式和学习费用请查看学校网站学制:4年；学费:25000元/学年；住宿费:待定；办学地点:校本部,0.0
9551,2024,高职专科,物理类,物理,16.0,479.0,-,-,186482.0,广州卫生职业技术学院口腔医学(住宿费:600~1500元/学年)办学地点:从化校区,0.0
18422,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,泉州信息工程学院机器人工程,0.0
22090,2024,本科批,物理类,物理,1.0,479.0,,,186482.0,武汉东湖学院财务管理(学费:25800元/学年),0.0
22089,2024,本科批,物理类,物理,2.0,479.0,484,493,186482.0,武汉东湖学院法学,0.0
22088,2024,本科批,物理类,物理,1.0,479.0,,,186482.0,武汉东湖学院金融学,0.0
18423,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,泉州信息工程学院网络空间安全,0.0
20196,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,沈阳城市学院医学检验技术,0.0
22009,2024,本科批,物理类,物理,2.0,479.0,,,186482.0,武汉传媒学院广播电视编导,0.0
26502,2024,本科批,物理类,物理,30.0,479.0,481,489,186482.0,广州新华学院工商管理创新班,0.0
30171,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,昆明城市学院数据科学与大数据技术含国际班,0.0
26508,2024,本科批,物理类,物理,30.0,479.0,485,494,186482.0,广州新华学院商务英语,0.0
26507,2024,本科批,物理类,物理,60.0,479.0,486,495,186482.0,广州新华学院英语,0.0
26506,2024,本科批,物理类,物理,15.0,479.0,488,506,186482.0,广州新华学院健康服务与管理(住宿费:2000~2300元/学年)办学地点:广州校区因用人单位可能对考生身体素质有要求，请色盲色弱、弱视的考生慎重报考,0.0
24376,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,长春财经学院人工智能,0.0
22610,2024,本科批,物理类,"物理,化学",2.0,479.0,480,480,186482.0,西安建筑科技大学华清学院建筑环境与能源应用工程,0.0
24375,2024,本科批,物理类,"物理,化学",3.0,479.0,,,186482.0,长春财经学院计算机科学与技术(学费:26800元/学年),0.0
17329,2024,本科批,物理类,物理,11.0,479.0,,,186482.0,南京理工大学泰州科技学院工程管理学制:4年；学费:18000元/学年；住宿费:待定；办学地点:校本部,0.0
24851,2024,提前批专科农村卫生专项,物理类,"物理,化学",9.0,479.0,,,186482.0,肇庆医学院临床医学(定向至清远市连州市)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:新区校区,0.0
21379,2024,本科批,物理类,"物理,化学",3.0,479.0,,,186482.0,天津仁爱学院给排水科学与工程,0.0
26505,2024,本科批,物理类,物理,25.0,479.0,484,497,186482.0,广州新华学院税收学(学费:29980元/学年),0.0
27917,2024,高职专科,物理类,物理,1.0,479.0,,,186482.0,上海工艺美术职业学院数字媒体技术,0.0
26504,2024,本科批,物理类,物理,10.0,479.0,482,488,186482.0,广州新华学院公共关系学(学费:29980元/学年),0.0
26503,2024,本科批,物理类,物理,20.0,479.0,484,493,186482.0,广州新华学院行政管理(学费:29980元/学年),0.0
30172,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,昆明城市学院计算机科学与技术含国际班,0.0
22008,2024,本科批,物理类,物理,2.0,479.0,,,186482.0,武汉传媒学院戏剧影视文学,0.0
10008,2024,本科批,物理类,"物理,化学",4.0,479.0,479,479,186482.0,桂林信息科技学院网络工程,0.0
18424,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,泉州信息工程学院土木工程,0.0
10016,2024,本科批,物理类,"物理,化学",4.0,479.0,,,186482.0,桂林信息科技学院虚拟现实技术,0.0
17760,2024,本科批,物理类,物理,4.0,479.0,,,186482.0,南通理工学院工程造价办学地点:海安校区,0.0
13292,2024,本科批,物理类,"物理,化学",150.0,479.0,,,186482.0,华南农业大学珠江学院电气工程及其自动化,0.0
22531,2024,本科批,物理类,"物理,化学",10.0,479.0,,,186482.0,西安翻译学院人工智能(学费:26000元/学年),0.0
15956,2024,本科批,物理类,物理,3.0,479.0,,,186482.0,昆明理工大学津桥学院物流管理,0.0
18653,2024,本科批,物理类,"物理,化学",3.0,479.0,482,487,186482.0,厦门工学院数据科学与大数据技术(学费:35000元/学年),0.0
2721,2024,本科批,物理类,物理,40.0,479.0,-,484,186482.0,广东白云学院学前教育(师范),0.0
15955,2024,本科批,物理类,物理,1.0,479.0,,,186482.0,昆明理工大学津桥学院市场营销,0.0
15954,2024,本科批,物理类,物理,1.0,479.0,,,186482.0,昆明理工大学津桥学院工商管理,0.0
15953,2024,本科批,物理类,"物理,化学",3.0,479.0,,,186482.0,昆明理工大学津桥学院汽车服务工程不招色盲,0.0
17761,2024,本科批,物理类,"物理,化学",5.0,479.0,,,186482.0,南通理工学院机械设计制造及其自动化(学费:27000元/学年),0.0
2720,2024,本科批,物理类,物理,40.0,479.0,-,493,186482.0,广东白云学院应用心理学学制:4年；学费:31800元/学年；住宿费:4500元/学年；办学地点:北校区,0.0
16220,2024,本科批,物理类,物理,1.0,479.0,485,490,186482.0,辽宁师范大学海华学院汉语言文学,0.0
3234,2024,本科批,物理类,"物理,化学",60.0,479.0,,,186482.0,广东东软学院数字媒体技术学制:4年；学费:30800元/学年；住宿费:3000元/学年；办学地点:校本部,0.0
3233,2024,本科批,物理类,物理,75.0,479.0,,,186482.0,广东东软学院大数据管理与应用学制:4年；学费:30800元/学年；住宿费:3000元/学年；办学地点:校本部,0.0
3232,2024,本科批,物理类,"物理,化学",60.0,479.0,,,186482.0,广东东软学院机器人工程学制:4年；学费:30800元/学年；住宿费:3000元/学年；办学地点:校本部,0.0
13293,2024,本科批,物理类,"物理,化学",180.0,479.0,,,186482.0,华南农业大学珠江学院计算机科学与技术,0.0
12486,2024,本科批,物理类,"物理,化学",2.0,479.0,,,186482.0,湖南涉外经济学院电子信息科学与技术,0.0
16221,2024,本科批,物理类,物理,1.0,479.0,479,479,186482.0,辽宁师范大学海华学院汉语国际教育,0.0
29856,2024,本科批,物理类,"物理,化学",3.0,479.0,,,186482.0,西安明德理工学院软件工程学制:4年；学费:26000元/学年；住宿费:待定；办学地点:长安校区,0.0
10537,2024,本科批,物理类,物理,2.0,479.0,,,186482.0,海南科技职业大学物联网工程技术,0.0
12844,2024,本科批,物理类,物理,2.0,479.0,,,186482.0,华北理工大学匈牙利语“1+3”培养模式，与匈牙利佩奇大学合作办学项目，具体培养模式和学习费用请查看学校网站；录取后不允许转专业学制:4年；学费:4900元/学年；住宿费:待定；外语语种:英语；办学地点:主校区,0.0
12487,2024,本科批,物理类,"物理,化学",8.0,479.0,,,186482.0,湖南涉外经济学院软件工程(学费:32800元/学年),0.0
10536,2024,本科批,物理类,物理,3.0,479.0,,,186482.0,海南科技职业大学机械设计制造及自动化,0.0
23696,2024,高职专科,历史类,历史,10.0,340.0,354,392,186965.0,信阳农林学院应用英语学制:3年；学费:3700元/学年；住宿费:待定；外语语种:英语；办学地点:校本部,483.0
28539,2024,高职专科,历史类,历史,3.0,340.0,,,186965.0,青岛酒店管理职业技术学院烹饪工艺与营养学制:3年；学费:6600元/学年；住宿费:待定；特征要求:矫正视力≥4.5，不招色盲；办学地点:校本部,0.0
28593,2024,高职专科,历史类,历史,8.0,339.0,-,480,187981.0,濮阳职业技术学院法律事务,1016.0
15872,2024,高职专科,历史类,历史,4.0,339.0,,,187981.0,喀什职业技术学院工程造价,0.0
1459,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,大连财经学院商务英语,286.0
16186,2024,本科批,物理类,物理,1.0,478.0,478,478,188267.0,辽宁对外经贸学院会计学,0.0
21380,2024,本科批,物理类,"物理,化学",2.0,478.0,,,188267.0,天津仁爱学院水利水电工程,0.0
24852,2024,提前批专科农村卫生专项,物理类,"物理,化学",7.0,478.0,,,188267.0,肇庆医学院临床医学(定向至清远市连南县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:新区校区,0.0
1460,2024,本科批,物理类,物理,2.0,478.0,,,188267.0,大连财经学院大数据管理与应用,0.0
8037,2024,本科批,物理类,"物理,化学",100.0,478.0,,,188267.0,广州软件学院软件工程AI大模型创新班；校企联合培养，具体培养模式和学习费用请查看学校网站学制:4年；学费:35000元/学年；住宿费:1500~3800元/学年；办学地点:广州市,0.0
2722,2024,本科批,物理类,物理,200.0,478.0,-,499,188267.0,广东白云学院汉语言文学学制:4年；学费:31800元/学年；住宿费:4500元/学年；办学地点:北校区,0.0
27918,2024,高职专科,物理类,物理,1.0,478.0,,,188267.0,上海工艺美术职业学院风景园林设计,0.0
22091,2024,本科批,物理类,"物理,化学",2.0,478.0,481,484,188267.0,武汉东湖学院机械设计制造及其自动化,0.0
1458,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,大连财经学院投资学,0.0
22093,2024,本科批,物理类,"物理,化学",2.0,478.0,,,188267.0,武汉东湖学院医学检验技术,0.0
22094,2024,本科批,物理类,"物理,化学",2.0,478.0,,,188267.0,武汉东湖学院电子信息类含电子信息工程、通信工程、电子与计算机工程、智能科学与技术专业,0.0
22095,2024,本科批,物理类,"物理,化学",3.0,478.0,,,188267.0,武汉东湖学院计算机类含计算机科学与技术、网络空间安全、物联网工程、人工智能专业,0.0
30057,2024,本科批,物理类,"物理,化学",191.0,478.0,,,188267.0,东莞城市学院计算机科学与技术(学费:33800元/学年),0.0
22699,2024,本科批,物理类,物理,2.0,478.0,,,188267.0,西安欧亚学院工程管理,0.0
27786,2024,本科批,物理类,物理,2.0,478.0,,,188267.0,上海中侨职业技术大学物联网工程技术,0.0
1457,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,大连财经学院税收学,0.0
27787,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,上海中侨职业技术大学机器人技术,0.0
10431,2024,本科批,物理类,"物理,化学",16.0,478.0,,,188267.0,哈尔滨远东理工学院电气工程及其自动化,0.0
1474,2024,本科批,物理类,"物理,化学",5.0,478.0,-,-,188267.0,大连东软信息学院计算机科学与技术,0.0
27789,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,上海中侨职业技术大学食品营养与健康,0.0
3235,2024,本科批,物理类,物理,60.0,478.0,,,188267.0,广东东软学院信息管理与信息系统学制:4年；学费:30800元/学年；住宿费:3000元/学年；办学地点:校本部,0.0
27788,2024,本科批,物理类,物理,2.0,478.0,,,188267.0,上海中侨职业技术大学智能制造工程技术,0.0
22092,2024,本科批,物理类,"物理,化学",2.0,478.0,482,485,188267.0,武汉东湖学院护理学,0.0
16376,2024,本科批,物理类,"物理,化学",75.0,478.0,,,188267.0,岭南师范学院烹饪与营养教育(中外合作办学)(师范)与爱尔兰大西洋理工大学中外合作办学项目，具体培养模式和学习费用请查看学校网站；因用人单位可能对考生身体素质有要求，请转氨酶异常的考生慎重报考；合作办学方为全英文教学，请非英语语种的考生慎重报考学制:4年；学费:待定；住宿费:1050~1700元/学年；特征要求:不招色盲色弱；办学地点:寸金校区,0.0
26523,2024,本科批,物理类,物理,55.0,478.0,484,494,188267.0,广州新华学院财务管理,0.0
1455,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,大连财经学院金融学,0.0
26514,2024,本科批,物理类,物理,20.0,478.0,483,490,188267.0,广州新华学院社会工作(学费:29980元/学年),0.0
13834,2024,提前批专科农村卫生专项,物理类,"物理,化学",3.0,478.0,,,188267.0,惠州卫生职业技术学院中医学(定向至河源市和平县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:校本部,0.0
17746,2024,本科批,物理类,"物理,化学",8.0,478.0,,,188267.0,南通大学杏林学院电子信息工程,0.0
26513,2024,本科批,物理类,物理,20.0,478.0,484,496,188267.0,广州新华学院物流管理(学费:29980元/学年),0.0
13835,2024,提前批专科农村卫生专项,物理类,"物理,化学",2.0,478.0,,,188267.0,惠州卫生职业技术学院中医学(定向至清远市连南县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:校本部,0.0
12488,2024,本科批,物理类,物理,8.0,478.0,,,188267.0,湖南涉外经济学院网络与新媒体,0.0
12489,2024,本科批,物理类,物理,4.0,478.0,,,188267.0,湖南涉外经济学院国际经济与贸易,0.0
12490,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,湖南涉外经济学院工商管理,0.0
10909,2024,本科批,物理类,"物理,化学",4.0,478.0,,,188267.0,河北东方学院医学影像技术学制:4年；学费:20000元/学年；住宿费:待定；特征要求:不招色盲色弱；办学地点:医学院校区,0.0
2531,2024,本科批,物理类,"物理,化学",2.0,478.0,479,479,188267.0,福州大学至诚学院电子信息工程,0.0
5712,2024,本科批,物理类,物理,110.0,478.0,,,188267.0,广东培正学院金融工程,0.0
2530,2024,本科批,物理类,"物理,化学",2.0,478.0,478,478,188267.0,福州大学至诚学院材料成型及控制工程,0.0
5711,2024,本科批,物理类,物理,50.0,478.0,,,188267.0,广东培正学院工商管理,0.0
24414,2024,本科批,物理类,"物理,化学",2.0,478.0,,,188267.0,长春电子科技学院机械设计制造及其自动化,0.0
5710,2024,本科批,物理类,物理,54.0,478.0,,,188267.0,广东培正学院旅游管理因用人单位可能对考生身体素质有要求，请转氨酶异常的考生慎重报考,0.0
26515,2024,本科批,物理类,物理,25.0,478.0,483,493,188267.0,广州新华学院经济学(学费:29980元/学年),0.0
26516,2024,本科批,物理类,物理,15.0,478.0,479,480,188267.0,广州新华学院投资学(学费:29980元/学年),0.0
17747,2024,本科批,物理类,"物理,化学",10.0,478.0,,,188267.0,南通大学杏林学院集成电路设计与集成系统,0.0
17762,2024,本科批,物理类,物理,5.0,478.0,,,188267.0,南通理工学院电子商务(学费:22500元/学年),0.0
1454,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,大连财经学院会计学,0.0
22672,2024,本科批,物理类,"物理,化学",2.0,478.0,,,188267.0,西安科技大学高新学院计算机科学与技术(中外合作办学)与新西兰惠灵顿理工学院中外合作办学项目，具体培养模式和学习费用请查看学校网站学制:4年；学费:49600元/学年；住宿费:待定；办学地点:校本部,0.0
26525,2024,本科批,物理类,物理,50.0,478.0,480,489,188267.0,广州新华学院金融工程,0.0
26524,2024,本科批,物理类,物理,60.0,478.0,485,495,188267.0,广州新华学院审计学,0.0
29888,2024,本科批,物理类,物理,1.0,478.0,478,478,188267.0,沧州交通学院工商管理,0.0
26522,2024,本科批,物理类,物理,60.0,478.0,484,495,188267.0,广州新华学院数字经济,0.0
26521,2024,本科批,物理类,物理,60.0,478.0,484,492,188267.0,广州新华学院金融科技,0.0
1456,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,大连财经学院互联网金融,0.0
26520,2024,本科批,物理类,物理,35.0,478.0,484,492,188267.0,广州新华学院电子商务,0.0
26518,2024,本科批,物理类,"物理,化学",40.0,478.0,484,492,188267.0,广州新华学院生物医学工程因用人单位可能对考生身体素质有要求，请听觉和语言功能障碍的考生慎重报考,0.0
26517,2024,本科批,物理类,物理,15.0,478.0,483,490,188267.0,广州新华学院信息资源管理(住宿费:2000~2300元/学年)办学地点:广州校区因用人单位可能对考生身体素质有要求，请色盲色弱、弱视的考生慎重报考,0.0
17767,2024,本科批,物理类,"物理,化学",5.0,478.0,,,188267.0,南通理工学院金属材料工程,0.0
17766,2024,本科批,物理类,"物理,化学",5.0,478.0,,,188267.0,南通理工学院人工智能办学地点:第一至二学年海安校区，第三至四学年南通校区,0.0
17765,2024,本科批,物理类,"物理,化学",7.0,478.0,,,188267.0,南通理工学院软件工程(学费:27000元/学年)办学地点:第一至二学年海安校区，第三至四学年南通校区,0.0
17764,2024,本科批,物理类,"物理,化学",5.0,478.0,,,188267.0,南通理工学院机械电子工程(学费:27000元/学年),0.0
17763,2024,本科批,物理类,物理,6.0,478.0,,,188267.0,南通理工学院金融工程办学地点:海安校区,0.0
26519,2024,本科批,物理类,物理,25.0,478.0,,,188267.0,广州新华学院工商管理,0.0
234,2024,本科批,物理类,物理,2.0,478.0,,,188267.0,沈阳工学院会计学,0.0
24413,2024,本科批,物理类,"物理,化学",2.0,478.0,-,485,188267.0,长春电子科技学院电气工程及其自动化,0.0
2532,2024,本科批,物理类,"物理,化学",3.0,478.0,480,483,188267.0,福州大学至诚学院信息与计算科学,0.0
6424,2024,本科批,物理类,物理,12.0,478.0,,,188267.0,广东外语外贸大学南国商学院俄语,0.0
22532,2024,本科批,物理类,"物理,化学",10.0,478.0,,,188267.0,西安翻译学院数据科学与大数据技术,0.0
240,2024,本科批,物理类,"物理,化学",2.0,478.0,,,188267.0,沈阳工学院计算机类含计算机科学与技术、软件工程专业,0.0
239,2024,本科批,物理类,"物理,化学",1.0,478.0,,,188267.0,沈阳工学院机器人工程,0.0
236,2024,本科批,物理类,"物理,化学",2.0,478.0,,,188267.0,沈阳工学院机械设计制造及其自动化,0.0
6423,2024,本科批,物理类,"物理,化学",20.0,478.0,,,188267.0,广东外语外贸大学南国商学院计算机科学与技术与澳大利亚悉尼科技大学开展“2+2”中外联合培养项目，具体培养模式和学习费用请查看学校网站学制:4年；学费:43800元/学年；住宿费:2800元/学年；办学地点:校本部,0.0
7603,2024,本科批,物理类,物理,2.0,478.0,,,188267.0,广西外国语学院跨境电子商务,0.0
7602,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,广西外国语学院艺术教育(学费:25200元/学年),0.0
2549,2024,本科批,物理类,"物理,化学",2.0,478.0,,,188267.0,福州外语外贸学院智能建造,0.0
21381,2024,本科批,物理类,"物理,化学",4.0,478.0,,,188267.0,天津仁爱学院制药工程,0.0
7601,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,广西外国语学院泰语(学费:22800元/学年),0.0
21382,2024,本科批,物理类,物理,2.0,478.0,,,188267.0,天津仁爱学院信息管理与信息系统,0.0
1568,2024,本科批,物理类,"物理,化学",3.0,478.0,,,188267.0,大连理工大学城市学院自动化,0.0
18518,2024,本科批,物理类,"物理,化学",1.0,478.0,478,478,188267.0,三亚学院新能源科学与工程,0.0
19794,2024,提前批专科农村卫生专项,物理类,"物理,化学",20.0,478.0,,,188267.0,韶关学院临床医学(定向至河源市紫金县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:医学院十里亭校区,0.0
22533,2024,本科批,物理类,"物理,化学",5.0,478.0,,,188267.0,西安翻译学院电子信息科学与技术,0.0
19795,2024,提前批专科农村卫生专项,物理类,"物理,化学",23.0,478.0,,,188267.0,韶关学院临床医学(定向至梅州市兴宁市)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:医学院十里亭校区,0.0
19796,2024,提前批专科农村卫生专项,物理类,"物理,化学",10.0,478.0,,,188267.0,韶关学院临床医学(定向至云浮市云安区)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:医学院十里亭校区,0.0
235,2024,本科批,物理类,物理,1.0,478.0,,,188267.0,沈阳工学院大数据管理与应用,0.0
18517,2024,本科批,物理类,物理,1.0,478.0,481,483,188267.0,三亚学院国际经济与贸易(中外合作办学)与美国伯克利学院中外合作办学项目，具体培养模式和学习费用请查看学校网站；请非英语语种的考生慎重报考学制:4年；学费:60000元/学年；住宿费:待定；成绩要求:外语≥90分；办学地点:海南省三亚市,0.0
237,2024,本科批,物理类,"物理,化学",1.0,478.0,,,188267.0,沈阳工学院材料成型及控制工程,0.0
490,2024,高职专科,物理类,"物理,化学",2.0,478.0,478,479,188267.0,安徽医学高等专科学校口腔医学学制:3年；学费:3850元/学年；住宿费:待定；特征要求:不招色盲色弱；办学地点:新桥校区,0.0
238,2024,本科批,物理类,"物理,化学",1.0,478.0,,,188267.0,沈阳工学院新能源汽车工程,0.0
21383,2024,本科批,物理类,"物理,化学",1.0,478.0,,,188267.0,天津仁爱学院新能源汽车工程,0.0
22698,2024,本科批,物理类,物理,2.0,478.0,,,188267.0,西安欧亚学院大数据管理与应用(学费:26000元/学年),0.0
21187,2024,高职专科,历史类,历史,1.0,338.0,,,188964.0,太湖创意职业技术学院现代物流管理学制:3年；学费:16000元/学年；住宿费:待定；办学地点:校本部,697.0
18087,2024,高职专科,历史类,历史,1.0,338.0,,,188964.0,齐鲁理工学院护理学制:3年；学费:19000元/学年；住宿费:待定；特征要求:不招色盲色弱；办学地点:济南校区,0.0
28119,2024,高职专科,历史类,历史,2.0,338.0,,,188964.0,苏州高博职业学院药品经营与管理学制:3年；学费:16000元/学年；住宿费:待定；办学地点:校本部,0.0
28093,2024,高职专科,历史类,历史,4.0,337.0,,,189952.0,南京视觉艺术职业学院影视编导学制:3年；学费:20000元/学年；住宿费:待定；办学地点:校本部,988.0
7412,2024,高职专科,历史类,历史,1.0,337.0,,,189952.0,广西科技职业学院计算机网络技术学制:3年；学费:17800元/学年；住宿费:待定；办学地点:校本部,0.0
26794,2024,高职专科,历史类,历史,1.0,337.0,,,189952.0,重庆财经职业学院计算机应用技术(中外合作办学)与韩国庆一大学中外合作办学项目，具体培养模式和学习费用请查看学校网站学制:3年；学费:15000元/学年；住宿费:待定；办学地点:校本部,0.0
8328,2024,高职专科,历史类,历史,10.0,337.0,,,189952.0,广州工程技术职业学院现代物流管理与英国哈德斯菲尔德大学学分互认项目，具体培养模式与学习费用请查看学校网站学制:3年；学费:19750元/学年；住宿费:750~900元/学年；办学地点:从化校区,0.0
18654,2024,本科批,物理类,"物理,化学",2.0,477.0,478,478,190168.0,厦门工学院土木工程(学费:34000元/学年),216.0
18190,2024,本科批,物理类,"物理,化学",4.0,477.0,,,190168.0,青岛工学院数据科学与大数据技术,0.0
6425,2024,本科批,物理类,物理,24.0,477.0,,,190168.0,广东外语外贸大学南国商学院日语,0.0
19797,2024,提前批专科农村卫生专项,物理类,"物理,化学",10.0,477.0,,,190168.0,韶关学院临床医学(定向至河源市和平县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:医学院十里亭校区,0.0
17771,2024,本科批,物理类,"物理,化学",4.0,477.0,,,190168.0,南通理工学院物联网工程办学地点:第一至二学年海安校区，第三至四学年南通校区,0.0
6254,2024,高职专科,物理类,物理,50.0,477.0,483,499,190168.0,广东松山职业技术学院软件技术(与广东外语外贸大学三二分段培养)与广东外语外贸大学软件工程专业开展三二分段专升本协同育人项目实验班学制:3年；学费:6410元/学年；住宿费:550~1500元/学年；办学地点:曲江校区,0.0
30223,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,青岛电影学院影视技术学制:4年；学费:58000元/学年；住宿费:待定；办学地点:校本部,0.0
19450,2024,本科批,物理类,"物理,化学",4.0,477.0,,,190168.0,上海建桥学院软件工程,0.0
6426,2024,本科批,物理类,物理,24.0,477.0,,,190168.0,广东外语外贸大学南国商学院西班牙语,0.0
29889,2024,本科批,物理类,"物理,化学",1.0,477.0,,,190168.0,沧州交通学院数据科学与大数据技术不招单色识别不全者,0.0
6427,2024,本科批,物理类,物理,14.0,477.0,,,190168.0,广东外语外贸大学南国商学院朝鲜语培养朝英双语人才,0.0
6428,2024,本科批,物理类,物理,10.0,477.0,,,190168.0,广东外语外贸大学南国商学院葡萄牙语,0.0
18189,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,青岛工学院建筑学学制:4年；学费:23000元/学年；住宿费:待定；办学地点:校本部,0.0
8038,2024,本科批,物理类,"物理,化学",73.0,477.0,481,489,190168.0,广州软件学院电子信息工程,0.0
26526,2024,本科批,物理类,"物理,化学",206.0,477.0,483,496,190168.0,广州新华学院护理学因用人单位可能对考生身体素质有要求，请听觉和语言功能障碍、面部有明显疤痕的考生慎重报考,0.0
10017,2024,本科批,物理类,物理,2.0,477.0,478,478,190168.0,桂林信息科技学院财务管理,0.0
13836,2024,提前批专科农村卫生专项,物理类,"物理,化学",7.0,477.0,,,190168.0,惠州卫生职业技术学院中医学(定向至河源市东源县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:校本部,0.0
14225,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,吉林外国语大学朝鲜语(中外合作办学)零起点，与韩国釜山外国语大学中外合作办学项目，具体培养模式和学习费用请查看学校网站学制:4年；学费:36000元/学年；住宿费:待定；办学地点:校本部,0.0
18520,2024,本科批,物理类,"物理,化学",1.0,477.0,477,477,190168.0,三亚学院数据科学与大数据技术,0.0
18519,2024,本科批,物理类,物理,2.0,477.0,477,477,190168.0,三亚学院工程管理(学费:31900元/学年)培养建筑数字技术与造价人才,0.0
459,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,安徽外国语学院朝鲜语,0.0
13837,2024,提前批专科农村卫生专项,物理类,"物理,化学",12.0,477.0,,,190168.0,惠州卫生职业技术学院中医学(定向至河源市紫金县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:校本部,0.0
13838,2024,提前批专科农村卫生专项,物理类,"物理,化学",6.0,477.0,,,190168.0,惠州卫生职业技术学院中医学(定向至河源市龙川县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:校本部,0.0
17768,2024,本科批,物理类,物理,5.0,477.0,,,190168.0,南通理工学院标准化工程(学费:25300元/学年),0.0
17769,2024,本科批,物理类,"物理,化学",5.0,477.0,,,190168.0,南通理工学院智能制造工程(学费:27000元/学年),0.0
17770,2024,本科批,物理类,"物理,化学",5.0,477.0,,,190168.0,南通理工学院安全工程办学地点:海安校区,0.0
10019,2024,本科批,物理类,物理,4.0,477.0,481,485,190168.0,桂林信息科技学院大数据管理与应用,0.0
